,Open,High,Low,Close,Adj Close,Volume,Sma20,Sma50,Sma100,Sma200,Rsi
2020-04-02 05:00:00+00:00,6608.14599609375,6613.2822265625,6595.91845703125,6613.2822265625,6613.2822265625,0,6398.306884765625,,,,73.40300926185975
2020-04-02 06:00:00+00:00,6609.03564453125,6651.259765625,6606.85693359375,6646.4541015625,6646.4541015625,0,6413.349584960937,,,,75.596458224019
2020-04-02 07:00:00+00:00,6645.140625,6677.37451171875,6644.951171875,6653.85791015625,6653.85791015625,92450816,6428.7003173828125,,,,76.07080180098392
2020-04-02 08:00:00+00:00,6648.537109375,6659.6357421875,6643.07958984375,6659.6357421875,6659.6357421875,0,6448.05859375,,,,76.45541624715814
2020-04-02 09:00:00+00:00,6654.60791015625,6660.3525390625,6647.99462890625,6654.8720703125,6654.8720703125,0,6468.909008789063,,,,75.37966157900783
2020-04-02 10:00:00+00:00,6656.525390625,6670.7470703125,6623.67529296875,6657.1904296875,6657.1904296875,17027072,6488.2315673828125,,,,75.55989348627821
2020-04-02 11:00:00+00:00,6643.61279296875,6684.2041015625,6643.61279296875,6674.32421875,6674.32421875,105484288,6508.544946289063,,,,76.90545750374714
2020-04-02 12:00:00+00:00,6683.99658203125,6683.99658203125,6653.4677734375,6659.39599609375,6659.39599609375,0,6531.3265380859375,,,,73.12779528899289
2020-04-02 13:00:00+00:00,6649.8466796875,6670.51220703125,6634.52880859375,6648.24609375,6648.24609375,0,6552.748681640625,,,,70.34829218185601
2020-04-02 14:00:00+00:00,6650.1806640625,6746.474609375,6650.1806640625,6742.34228515625,6742.34228515625,1116790784,6578.7310546875,,,,77.96130060244295
2020-04-02 15:00:00+00:00,6740.6806640625,6775.357421875,6711.53955078125,6764.46044921875,6764.46044921875,873644032,6605.876049804688,,,,79.30625454945495
2020-04-02 16:00:00+00:00,6771.1533203125,6876.53271484375,6765.4990234375,6876.53271484375,6876.53271484375,1870565376,6633.12705078125,,,,84.47590790341792
2020-04-02 17:00:00+00:00,6881.818359375,7088.24755859375,6881.818359375,7067.00390625,7067.00390625,4072652800,6669.297192382813,,,,89.3468748256425
2020-04-02 18:00:00+00:00,7064.3974609375,7064.3974609375,6785.74755859375,6791.59228515625,6791.59228515625,1180913664,6690.274096679687,,,,60.0210514056253
2020-04-02 19:00:00+00:00,6794.90283203125,6830.49267578125,6775.658203125,6801.068359375,6801.068359375,1042014208,6699.988696289062,,,,60.50142939895988
2020-04-02 20:00:00+00:00,6805.87548828125,6805.87548828125,6712.1416015625,6746.42431640625,6746.42431640625,0,6706.1453857421875,,,,56.30034104966244
2020-04-02 21:00:00+00:00,6742.57421875,6831.99365234375,6730.2939453125,6829.427734375,6829.427734375,282439680,6716.906225585937,,,,60.757800088773045
2020-04-02 22:00:00+00:00,6827.17431640625,6847.60888671875,6795.06103515625,6841.5693359375,6841.5693359375,0,6727.704443359375,,,,61.37838952234037
2020-04-03 00:00:00+00:00,6792.833984375,6803.88330078125,6748.271484375,6748.271484375,6748.271484375,0,6734.69453125,,,,54.27549777873543
2020-04-03 01:00:00+00:00,6747.5888671875,6804.4130859375,6740.05126953125,6804.4111328125,6804.4111328125,353132544,6744.018139648438,6520.95796875,,,57.46517738384684
2020-04-03 02:00:00+00:00,6806.42236328125,6826.375,6791.7529296875,6815.30126953125,6815.30126953125,0,6754.119091796875,6528.672236328125,,,58.076130331242304
2020-04-03 03:00:00+00:00,6815.048828125,6828.10205078125,6791.60009765625,6797.68310546875,6797.68310546875,0,6761.6805419921875,6537.873046875,,,56.65825408397053
2020-04-03 04:00:00+00:00,6797.84033203125,6800.8876953125,6780.70556640625,6792.53564453125,6792.53564453125,0,6768.614428710937,6547.309462890625,,,56.22633980499774
2020-04-03 05:00:00+00:00,6794.57958984375,6797.10888671875,6770.45068359375,6786.861328125,6786.861328125,0,6774.9757080078125,6556.510869140625,,,55.722065599087486
2020-04-03 06:00:00+00:00,6787.62451171875,6819.615234375,6778.4609375,6811.7353515625,6811.7353515625,275968000,6782.818872070313,6565.347412109375,,,57.520614858442315
2020-04-03 07:00:00+00:00,6809.4853515625,6932.2880859375,6805.9248046875,6928.11572265625,6928.11572265625,1240018944,6796.36513671875,6576.838505859375,,,64.7377299813942
2020-04-03 08:00:00+00:00,6928.24951171875,6943.82080078125,6893.50927734375,6916.189453125,6916.189453125,352825344,6808.4583984375,6588.61994140625,,,63.54625497188551
2020-04-03 09:00:00+00:00,6916.56787109375,6952.0341796875,6897.283203125,6951.005859375,6951.005859375,659767296,6823.038891601563,6601.22609375,,,65.5401611433427
2020-04-03 10:00:00+00:00,6953.69775390625,6985.18115234375,6927.0087890625,6979.8955078125,6979.8955078125,207900672,6839.621362304688,6614.05244140625,,,67.14597128838781
2020-04-03 11:00:00+00:00,6987.95947265625,7002.98486328125,6953.60791015625,7000.3955078125,7000.3955078125,461049856,6852.5240234375,6627.235205078125,,,68.27568775340163
2020-04-03 12:00:00+00:00,7001.6884765625,7003.220703125,6906.2763671875,6915.44580078125,6915.44580078125,0,6860.073291015625,6638.56765625,,,59.19246508942371
2020-04-03 13:00:00+00:00,6923.4375,6936.83251953125,6894.54345703125,6894.54345703125,6894.54345703125,36073472,6860.973828125,6649.5465234375,,,57.1768307897344
2020-04-03 14:00:00+00:00,6891.19384765625,6891.19384765625,6785.54443359375,6791.2744140625,6791.2744140625,0,6847.187353515625,6658.435146484375,,,48.40662186810612
2020-04-03 15:00:00+00:00,6801.64453125,6821.5205078125,6711.2548828125,6721.59375,6721.59375,0,6843.687426757812,6667.4176171875,,,43.55230806921458
2020-04-03 16:00:00+00:00,6716.52490234375,6749.97607421875,6673.3359375,6742.34130859375,6742.34130859375,0,6840.75107421875,6677.50716796875,,,45.31089283601753
2020-04-03 17:00:00+00:00,6742.62255859375,6765.37548828125,6719.65234375,6723.5927734375,6723.5927734375,0,6839.6094970703125,6686.56423828125,,,43.9775757979043
2020-04-03 18:00:00+00:00,6730.08642578125,6765.0986328125,6717.03759765625,6751.66650390625,6751.66650390625,0,6835.721435546875,6696.236435546875,,,46.51548644167982
2020-04-03 19:00:00+00:00,6753.81640625,6773.857421875,6752.4853515625,6763.65966796875,6763.65966796875,0,6831.825952148438,6707.434345703125,,,47.607435598911486
2020-04-03 20:00:00+00:00,6767.82275390625,6788.53515625,6716.5322265625,6716.5322265625,6716.5322265625,0,6830.238989257812,6717.36892578125,,,43.821394438906886
2020-04-03 21:00:00+00:00,6715.4033203125,6749.37890625,6706.4833984375,6731.150390625,6731.150390625,0,6826.575952148438,6727.538037109375,,,45.27517408515452
2020-04-03 22:00:00+00:00,6730.95361328125,6751.1650390625,6724.56982421875,6750.3544921875,6750.3544921875,0,6823.32861328125,6738.113916015625,,,47.20795213119529
2020-04-04 00:00:00+00:00,6737.34521484375,6763.490234375,6728.46728515625,6757.26513671875,6757.26513671875,0,6821.30771484375,6746.62896484375,,,47.9207583669781
2020-04-04 01:00:00+00:00,6762.05517578125,6787.6982421875,6760.71826171875,6768.2978515625,6768.2978515625,0,6820.0958251953125,6755.122900390625,,,49.102301680501704
2020-04-04 02:00:00+00:00,6767.251953125,6768.15673828125,6721.7607421875,6721.7607421875,6721.7607421875,0,6816.840795898437,6762.11703125,,,44.51465751050058
2020-04-04 03:00:00+00:00,6718.26904296875,6721.70361328125,6696.48486328125,6716.28515625,6716.28515625,0,6812.068286132812,6764.30720703125,,,43.993828091095224
2020-04-04 04:00:00+00:00,6715.8662109375,6747.78076171875,6708.53759765625,6742.30078125,6742.30078125,0,6802.7775390625,6766.687412109375,,,47.15731262228376
2020-04-04 05:00:00+00:00,6741.240234375,6763.1435546875,6733.455078125,6748.892578125,6748.892578125,0,6794.4126953125,6769.381044921875,,,47.95940850290911
2020-04-04 06:00:00+00:00,6753.6494140625,6753.6494140625,6733.83984375,6752.37939453125,6752.37939453125,0,6784.481372070312,6771.916533203125,,,48.405531367160144
2020-04-04 07:00:00+00:00,6751.94384765625,6755.24853515625,6719.17236328125,6729.89892578125,6729.89892578125,0,6771.98154296875,6774.3451171875,,,45.68622288626153
2020-04-04 08:00:00+00:00,6728.10595703125,6778.6220703125,6727.04736328125,6775.5517578125,6775.5517578125,0,6760.73935546875,6777.497373046875,,,51.62907498947495
2020-04-04 09:00:00+00:00,6777.67626953125,6841.32763671875,6759.65185546875,6838.80029296875,6838.80029296875,127795200,6756.907080078125,6782.007734375,,,58.41741829065136
2020-04-04 10:00:00+00:00,6833.75830078125,6857.55224609375,6825.14306640625,6852.4814453125,6852.4814453125,78241792,6754.803979492188,6786.12828125,,,59.73378562522862
2020-04-04 11:00:00+00:00,6854.16796875,6865.83056640625,6743.98681640625,6743.98681640625,6743.98681640625,141033472,6752.439599609375,6787.930859375,,,47.02129890662179
2020-04-04 12:00:00+00:00,6745.51123046875,6763.06982421875,6726.57666015625,6753.837890625,6753.837890625,0,6754.051806640625,6789.81490234375,,,48.10130680459706
2020-04-04 13:00:00+00:00,6743.31689453125,6747.568359375,6719.03759765625,6747.2958984375,6747.2958984375,0,6754.299536132812,6791.66337890625,,,47.41010061954236
2020-04-04 14:00:00+00:00,6738.77392578125,6748.01171875,6723.37451171875,6729.42236328125,6729.42236328125,0,6754.591015625,6793.108017578125,,,45.48691014924068
2020-04-04 15:00:00+00:00,6727.60546875,6754.0791015625,6722.015625,6740.75439453125,6740.75439453125,0,6754.04541015625,6794.43662109375,,,46.956070168261945
2020-04-04 16:00:00+00:00,6741.1728515625,6799.17724609375,6734.3955078125,6795.748046875,6795.748046875,0,6755.649829101562,6797.163662109375,,,53.50491673913108
2020-04-04 17:00:00+00:00,6794.39794921875,6798.6220703125,6763.720703125,6763.79296875,6763.79296875,0,6758.012866210937,6799.474599609375,,,49.667709465308995
2020-04-04 18:00:00+00:00,6775.13525390625,6802.98828125,6775.13525390625,6785.58642578125,6785.58642578125,0,6760.73466796875,6800.339482421875,,,52.18622991533041
2020-04-04 19:00:00+00:00,6785.10888671875,6794.37353515625,6751.6318359375,6756.3759765625,6756.3759765625,0,6761.0357421875,6800.17779296875,,,48.67090855613186
2020-04-04 20:00:00+00:00,6756.79052734375,6878.95361328125,6756.79052734375,6840.12353515625,6840.12353515625,1607370752,6765.178662109375,6799.449609375,,,57.50843016490417
2020-04-04 21:00:00+00:00,6837.66845703125,6874.07958984375,6837.66845703125,6861.23828125,6861.23828125,234244096,6769.82568359375,6795.334296875,,,59.40612265197604
2020-04-04 22:00:00+00:00,6860.5498046875,6869.1279296875,6829.201171875,6857.90478515625,6857.90478515625,219695104,6776.632885742188,6796.660546875,,,58.9584425055355
2020-04-05 00:00:00+00:00,6869.93896484375,6883.4140625,6854.28173828125,6855.40625,6855.40625,76447744,6783.588940429688,6797.7473046875,,,58.601975709305464
2020-04-05 01:00:00+00:00,6855.2431640625,6863.06201171875,6846.14990234375,6853.10400390625,6853.10400390625,0,6789.1291015625,6799.8808984375,,,58.25248270770317
2020-04-05 02:00:00+00:00,6847.5634765625,6847.5634765625,6822.94384765625,6841.16650390625,6841.16650390625,0,6793.7427978515625,6800.115673828125,,,56.37507046120858
2020-04-05 03:00:00+00:00,6840.84619140625,6845.841796875,6806.89599609375,6806.89599609375,6806.89599609375,0,6796.4686279296875,6799.42220703125,,,51.2668067132637
2020-04-05 04:00:00+00:00,6808.37109375,6808.37109375,6774.13232421875,6791.201171875,6791.201171875,253470720,6799.533740234375,6800.28080078125,,,49.07372004210942
2020-04-05 05:00:00+00:00,6790.5244140625,6827.953125,6778.93017578125,6800.408203125,6800.408203125,122245120,6800.7765625,6800.2007421875,6660.57935546875,,50.4137924548165
2020-04-05 06:00:00+00:00,6798.2021484375,6798.52685546875,6769.1630859375,6777.658203125,6777.658203125,167591936,6797.719458007812,6799.447880859375,6664.06005859375,,47.114737453762395
2020-04-05 07:00:00+00:00,6777.1953125,6793.529296875,6771.4765625,6778.837890625,6778.837890625,0,6794.037280273437,6799.0709765625,6668.47201171875,,47.30729517568173
2020-04-05 08:00:00+00:00,6779.82568359375,6800.40283203125,6766.73681640625,6789.169921875,6789.169921875,43063296,6796.296435546875,6799.003662109375,6673.1565625,,49.05680299376425
2020-04-05 09:00:00+00:00,6788.02099609375,6816.36474609375,6781.91064453125,6783.56494140625,6783.56494140625,0,6797.782788085938,6798.937734375,6677.724301757812,,48.1233460564419
2020-04-05 10:00:00+00:00,6784.21630859375,6791.6494140625,6768.73876953125,6772.322265625,6772.322265625,0,6799.034106445312,6798.14947265625,6681.748442382813,,46.22341710819227
2020-04-05 11:00:00+00:00,6765.435546875,6800.87841796875,6765.435546875,6790.396484375,6790.396484375,0,6802.0828125,6795.395087890625,6686.116796875,,49.664020390783094
2020-04-05 12:00:00+00:00,6787.693359375,6800.46533203125,6782.15771484375,6797.05859375,6797.05859375,0,6804.898022460938,6793.012470703125,6690.816206054687,,50.91072880001623
2020-04-05 13:00:00+00:00,6795.7587890625,6813.595703125,6793.20556640625,6806.96240234375,6806.96240234375,49858560,6805.458740234375,6790.1316015625,6695.67884765625,,52.78296334562527
2020-04-05 14:00:00+00:00,6803.63671875,6811.78662109375,6785.4482421875,6788.560546875,6788.560546875,0,6806.697119140625,6786.30490234375,6700.178671875,,49.040379388166336
2020-04-05 15:00:00+00:00,6785.42431640625,6800.2158203125,6783.716796875,6795.037109375,6795.037109375,0,6807.169653320312,6782.197734375,6704.7164697265625,,50.37406693869417
2020-04-05 16:00:00+00:00,6794.791015625,6799.31005859375,6783.99609375,6790.19873046875,6790.19873046875,0,6808.860791015625,6779.69279296875,6709.130224609375,,49.33528227991912
2020-04-05 17:00:00+00:00,6788.10791015625,6792.3623046875,6715.92919921875,6789.29150390625,6789.29150390625,894507008,6806.319189453125,6777.58775390625,6713.567138671875,,49.130698116719714
2020-04-05 18:00:00+00:00,6794.60400390625,6805.986328125,6788.92138671875,6796.6318359375,6796.6318359375,132806656,6803.0888671875,6777.69490234375,6718.0650244140625,,50.90464034323179
2020-04-05 19:00:00+00:00,6794.82470703125,6813.18408203125,6793.44970703125,6796.8154296875,6796.8154296875,0,6800.034399414062,6779.1993359375,6723.3084765625,,50.95071300076529
2020-04-05 20:00:00+00:00,6796.9072265625,6797.9013671875,6760.34765625,6770.30615234375,6770.30615234375,0,6795.77939453125,6779.7586328125,6728.632900390625,,44.46254854118819
2020-04-05 21:00:00+00:00,6769.47119140625,6787.19775390625,6758.41357421875,6779.453125,6779.453125,0,6792.096850585937,6780.87583984375,6733.7200390625,,46.97179150131683
2020-04-05 22:00:00+00:00,6779.82763671875,6801.4873046875,6773.82568359375,6791.06982421875,6791.06982421875,41959424,6789.592016601562,6781.66390625,6738.950170898437,,50.05791622481353
2020-04-06 00:00:00+00:00,6791.5458984375,6860.095703125,6782.8896484375,6860.095703125,6860.095703125,612986880,6792.252001953125,6783.592626953125,6745.513486328125,,63.6099177003728
2020-04-06 01:00:00+00:00,6861.33447265625,6861.33447265625,6837.5234375,6841.55419921875,6841.55419921875,393496576,6794.7696533203125,6786.09306640625,6751.73099609375,,58.98013864695565
2020-04-06 02:00:00+00:00,6840.5078125,6842.853515625,6829.5703125,6829.5703125,6829.5703125,145401856,6796.227758789062,6788.06146484375,6757.799750976563,,56.136227166107076
2020-04-06 03:00:00+00:00,6828.08203125,6845.40283203125,6828.08203125,6842.30810546875,6842.30810546875,42954752,6799.46025390625,6789.900537109375,6764.0072265625,,58.43060612704697
2020-04-06 04:00:00+00:00,6856.2802734375,6911.57958984375,6847.8603515625,6911.451171875,6911.451171875,1209542656,6806.09091796875,6792.9842578125,6769.806611328125,,68.1649011431298
2020-04-06 05:00:00+00:00,6931.18212890625,6972.1396484375,6905.01708984375,6971.43408203125,6971.43408203125,1191395328,6815.204125976563,6797.046982421875,6776.08494140625,,73.8793934174034
2020-04-06 06:00:00+00:00,6972.02734375,7038.57080078125,6968.232421875,7036.38525390625,7036.38525390625,1803352064,6827.845141601562,6803.33947265625,6782.728251953125,,78.40062518279235
2020-04-06 07:00:00+00:00,7054.4599609375,7054.4599609375,6981.07763671875,7027.96142578125,7027.96142578125,1090088960,6840.627099609375,6809.572998046875,6786.9401025390625,,76.54996909080113
2020-04-06 08:00:00+00:00,6996.62060546875,7059.478515625,6996.62060546875,7046.51953125,7046.51953125,666013696,6853.433251953125,6815.657373046875,6791.172392578125,,77.79360453136884
2020-04-06 09:00:00+00:00,7048.1005859375,7110.2099609375,7034.2255859375,7087.841796875,7087.841796875,1464877056,6867.972412109375,6822.436357421875,6795.908701171875,,80.298983743584
2020-04-06 10:00:00+00:00,7082.46826171875,7130.0712890625,7080.873046875,7115.953125,7115.953125,683724800,6883.421948242188,6829.70783203125,6800.812182617187,,81.80307865006372
2020-04-06 11:00:00+00:00,7113.68701171875,7132.1181640625,7104.83251953125,7116.9404296875,7116.9404296875,212688896,6899.8409423828125,6837.448662109375,6805.8968896484375,,81.85547327956704
2020-04-06 12:00:00+00:00,7114.23291015625,7143.31787109375,7105.6015625,7132.6220703125,7132.6220703125,758759424,6916.720190429687,6844.590068359375,6811.043720703125,,82.70716053182696
2020-04-06 13:00:00+00:00,7131.59716796875,7163.80712890625,7097.3291015625,7104.90234375,7104.90234375,896126976,6932.45537109375,6849.912109375,6815.959921875,,75.92308782958499
2020-04-06 14:00:00+00:00,7108.47314453125,7113.91943359375,7092.09326171875,7106.93896484375,7106.93896484375,494596096,6948.337744140625,6855.001259765625,6820.564770507813,,76.07834248430126
2020-04-06 15:00:00+00:00,7113.6337890625,7134.958984375,7104.748046875,7134.958984375,7134.958984375,721121280,6965.2541015625,6862.820703125,6825.37578125,,78.16451212332251
2020-04-06 16:00:00+00:00,7132.173828125,7151.36669921875,7119.76318359375,7134.3173828125,7134.3173828125,1427668992,6982.12919921875,6870.43029296875,6830.12259765625,,77.99677982892064
2020-04-06 17:00:00+00:00,7136.51220703125,7185.88037109375,7133.2841796875,7185.7734375,7185.7734375,152137728,7002.902563476562,6879.19984375,6835.431611328125,,81.43716538920368
2020-04-06 18:00:00+00:00,7186.455078125,7223.919921875,7177.525390625,7223.919921875,7223.919921875,457551872,7025.125903320312,6889.089794921875,6841.09890625,,83.49722829299863
2020-04-06 19:00:00+00:00,7227.3095703125,7270.8759765625,7223.607421875,7245.26708984375,7245.26708984375,1501749248,7047.835766601563,6899.180048828125,6846.808334960938,,84.53176829290645
2020-04-06 20:00:00+00:00,7244.73193359375,7265.04736328125,7203.1416015625,7203.31103515625,7203.31103515625,201240576,7064.996533203125,6907.33130859375,6852.247485351562,,74.62939336963375
2020-04-06 21:00:00+00:00,7200.09521484375,7248.73388671875,7193.7333984375,7248.73388671875,7248.73388671875,287694848,7085.355517578125,6917.030126953125,6858.25236328125,,77.67809610911073
2020-04-06 22:00:00+00:00,7249.15771484375,7249.15771484375,7225.3291015625,7238.99462890625,7238.99462890625,0,7105.826733398438,6926.098291015625,6863.21888671875,,75.58093102946162
2020-04-07 00:00:00+00:00,7273.32763671875,7407.44873046875,7268.2421875,7366.91552734375,7366.91552734375,1715113984,7132.057104492187,6938.30908203125,6869.2434375,,82.3291796961723
2020-04-07 01:00:00+00:00,7361.7060546875,7383.06982421875,7350.61181640625,7355.73291015625,7355.73291015625,0,7154.27119140625,6948.62126953125,6874.035439453125,,80.24157595640875
2020-04-07 02:00:00+00:00,7355.0263671875,7355.0263671875,7290.23779296875,7311.4501953125,7311.4501953125,1082130432,7171.271997070313,6957.6255078125,6876.47990234375,,72.41131597383638
2020-04-07 03:00:00+00:00,7310.1337890625,7317.59228515625,7280.31689453125,7317.59228515625,7317.59228515625,433848320,7185.332348632813,6966.8192578125,6881.73990234375,,72.80767583797626
2020-04-07 04:00:00+00:00,7316.8125,7316.8125,7261.08203125,7271.876953125,7271.876953125,0,7197.528125,6975.148671875,6886.44798828125,,65.28919035359672
2020-04-07 05:00:00+00:00,7268.19580078125,7294.16552734375,7263.27734375,7290.03515625,7290.03515625,0,7209.70390625,6983.887294921875,6891.884096679688,,66.75758061983547
2020-04-07 06:00:00+00:00,7288.30078125,7297.7275390625,7282.26123046875,7297.7275390625,7297.7275390625,0,7220.198193359375,6993.018515625,6896.567094726563,,67.3870001347601
2020-04-07 07:00:00+00:00,7300.244140625,7378.40185546875,7298.45166015625,7374.19287109375,7374.19287109375,245313536,7233.110180664063,7004.364453125,6901.893330078125,,72.88332494549032
2020-04-07 08:00:00+00:00,7368.33642578125,7371.8994140625,7331.31298828125,7346.4248046875,7346.4248046875,0,7244.584399414062,7015.46892578125,6907.87486328125,,68.37666002826953
2020-04-07 09:00:00+00:00,7354.05126953125,7376.59814453125,7340.55517578125,7376.59814453125,7376.59814453125,0,7256.783203125,7026.992724609375,6913.596733398437,,70.51047746933304
2020-04-07 10:00:00+00:00,7377.06787109375,7427.939453125,7360.82568359375,7420.05615234375,7420.05615234375,268472320,7272.5408935546875,7039.84068359375,6919.644282226563,,73.30443472559827
2020-04-07 11:00:00+00:00,7419.23876953125,7419.23876953125,7370.50341796875,7370.50341796875,7370.50341796875,0,7285.7191162109375,7051.673994140625,6925.372485351562,,65.66488599515137
2020-04-07 12:00:00+00:00,7376.9873046875,7399.15478515625,7345.44677734375,7349.17236328125,7349.17236328125,632246272,7296.42978515625,7062.87404296875,6930.938852539062,,62.63860718573528
2020-04-07 13:00:00+00:00,7346.8916015625,7375.6064453125,7345.77099609375,7358.9814453125,7358.9814453125,0,7307.66298828125,7074.382373046875,6936.660053710937,,63.47228635946267
2020-04-07 14:00:00+00:00,7357.771484375,7357.771484375,7292.0478515625,7296.7158203125,7296.7158203125,486535168,7313.210107421875,7084.870244140625,6941.509858398437,,55.07170931409036
2020-04-07 15:00:00+00:00,7292.43798828125,7339.67431640625,7290.4013671875,7311.6162109375,7311.6162109375,0,7317.594921875,7095.294638671875,6945.34486328125,,56.553588749204536
2020-04-07 16:00:00+00:00,7305.98291015625,7347.17724609375,7303.6806640625,7340.0693359375,7340.0693359375,0,7322.335034179688,7106.154853515625,6949.583662109375,,59.31329285288148
2020-04-07 17:00:00+00:00,7341.12890625,7343.85107421875,7311.7314453125,7330.7158203125,7330.7158203125,0,7328.7052734375,7116.629921875,6953.38076171875,,58.008828272396066
2020-04-07 18:00:00+00:00,7329.04833984375,7342.1748046875,7304.4306640625,7304.4306640625,7304.4306640625,0,7331.4901123046875,7126.94732421875,6956.62611328125,,54.38881452756008
2020-04-07 19:00:00+00:00,7310.8046875,7342.72412109375,7308.65625,7310.41357421875,7310.41357421875,0,7335.061059570313,7137.254853515625,6959.726293945312,,55.0760111849335
2020-04-07 20:00:00+00:00,7305.68017578125,7306.6376953125,7155.0830078125,7155.5947265625,7155.5947265625,766889984,7324.49501953125,7144.5627734375,6962.127783203125,,38.78971576310414
2020-04-07 21:00:00+00:00,7156.0234375,7172.859375,7136.71435546875,7157.2470703125,7157.2470703125,170123264,7314.570727539062,7151.921884765625,6964.754819335937,,38.9970504274161
2020-04-07 22:00:00+00:00,7154.75439453125,7175.26220703125,7146.8935546875,7152.3017578125,7152.3017578125,0,7306.613305664063,7159.035283203125,6968.365092773438,,38.57589581296214
2020-04-08 00:00:00+00:00,7177.68408203125,7179.501953125,7158.05126953125,7174.83251953125,7174.83251953125,0,7299.475317382812,7166.595625,6972.89748046875,,41.66684649793119
2020-04-08 01:00:00+00:00,7170.283203125,7183.87646484375,7153.3056640625,7153.3056640625,7153.3056640625,0,7293.5467529296875,7174.255615234375,6977.007124023437,,39.615640263701195
